Wavenumber	Control30_1	Control30_2	Control30_3	Control30_4	Control30_5	Control30_6	Control30_7	Control30_8	Control30_9	Control30_10	Control30_11	Control30_12	Control30_13	BacVan30 Amid_1	BacVan30 Amid_2	BacVan30 Amid_3	BacVan30 Amid_4	BacVan30 Amid_5	BacVan30 Amid_6	BacVan30 Amid_7	BacVan30 Amid_8	BacVan30 Amid_9	BacVan30 Amid_10	BacVan30 Amid_11	BacVan30 Amid_12	BacVan30 Amid_13	BacVan30 Amid_14	BacVan30 Amid_15	BacVan30 Amid_16	BacVan30 Amid_17	BacVan30 Amid_18	BacVan30 Amid_19	BacVan30 Amid_20	BacVan30 Amid_21	BacVan30 Amid_22	BacVan30 Amid_23	BacVan30 Amid_24	BacVan30 Amid_25	BacVan30 Amid_26	BacVan30 Amid_27	BacVan30 Amid_28	BacVan30 Amid_29	BacVan30 Amid_30	BacVan30 Amid_31	BacVan30 Amid_32	BacVan30 Zucker_1	BacVan30 Zucker_2	BacVan30 Zucker_3	BacVan30 Zucker_5	BacVan30 Zucker_6	BacVan30 Zucker_7	BacVan30 Zucker_8	BacVan30 Zucker_9	BacVan30 Zucker_10	BacVan30 Zucker_11	BacVan30 Zucker_12	BacVan30 Zucker_13	BacVan30 Zucker_14	BacVan30 Zucker_15	BacVan30 Zucker_16	BacVan30 Zucker_17	BacVan30 Zucker_18	BacVan30 Zucker_19	BacVan30 Zucker_20
1665	5.410478588	4.45736344	5.257164433	4.996085172	5.534749904	4.367216937	4.453401062	4.869827267	4.576915481	4.710716544	4.546963346	4.872659852	4.259640229	4.393774	4.589150	4.340080	4.323239	4.826049	4.153719	4.707120	4.889526	4.389214	4.657319	4.135583	4.748776	4.544609	3.745449	4.585763	4.704628	4.182712	4.465154	4.773138	4.914968	4.169664	4.625346	5.310911	4.386223	4.103599	4.607768	3.870033	4.010458	4.390292	4.156251	3.601036	4.309957	2.760318	4.239569	4.702817	3.401278	3.335173	3.988671	4.345747	3.366157	3.105396	3.638242	4.189886	3.099249	3.727261	4.116637	4.005166	4.179357	4.054505	4.346943	3.717122
1666	5.29045069	4.469817577	5.094896699	4.757652572	5.400888451	4.364607441	5.193606109	4.729591614	4.444526179	4.934939068	4.263007186	4.830213689	4.380498983	4.169555	4.478224	4.192929	4.051640	4.399040	4.056932	4.430275	4.998110	4.222734	4.357613	3.898200	4.476499	4.505824	3.527403	4.218749	4.661097	4.080121	4.387296	4.648855	4.682371	4.127184	4.503904	5.053958	4.124411	3.873976	4.438394	3.660298	3.722823	4.223548	4.097092	3.383377	4.036300	2.575431	3.989599	4.394711	3.087484	3.236557	3.804804	4.281273	3.170714	2.950859	3.478013	3.987418	3.076260	3.554966	3.966190	3.928626	4.605043	3.927837	4.089975	3.733521
1667	3.86054861	3.045731501	3.679616851	3.506316097	3.856936176	3.232811931	3.257465296	3.797553938	3.288272457	3.285992713	2.950796329	3.483423596	3.173930124	2.953965	3.259930	3.149414	3.070975	3.275906	2.994100	3.350750	3.782078	3.239208	2.848696	2.735659	3.191570	3.267771	2.613672	3.361570	3.504157	2.875419	3.049682	3.397987	3.323683	3.041021	3.221586	3.702930	3.112231	2.867895	3.259052	2.584545	2.855906	3.227992	2.982261	2.429584	2.754566	1.832885	3.023940	3.120807	2.482973	2.347418	2.629960	3.092770	2.161483	2.106760	2.424475	2.767318	2.262890	2.537770	2.903600	2.734875	3.096674	2.753495	2.943410	2.500777
1668	4.623515027	3.779535413	4.449964502	4.277150714	4.807299518	3.929324902	4.187719604	4.350285131	3.86799026	4.202756078	4.066749798	4.106952788	3.846772841	4.130262	4.196691	4.077091	3.885226	4.318671	3.563559	4.285207	4.683895	4.125843	3.933014	3.835311	4.289040	4.246803	3.352492	4.263134	4.339704	3.752701	4.120214	4.352896	4.442294	3.976427	4.190499	4.667318	4.064085	3.567772	4.139167	3.562870	3.573006	4.083971	3.677377	3.190087	3.892347	2.423994	3.760946	4.290155	2.984773	3.013389	3.721421	3.977164	3.069486	2.820655	3.312291	3.613290	2.831964	3.483683	3.771750	3.477831	3.990492	3.647663	4.129410	3.540459
1669	4.447730674	3.842454159	4.62054096	4.576500655	4.805187864	3.970697445	4.134582784	4.217001529	4.030582938	4.202187976	3.791164374	4.174458058	3.923907366	3.693421	4.150529	4.020328	3.810824	4.302951	3.594130	4.327676	4.431790	4.052053	3.587926	3.628004	4.145824	4.209590	3.343563	4.100940	4.264988	3.741954	3.967029	4.213306	4.420659	3.668213	4.135466	4.554231	3.877306	3.686967	4.069371	3.376772	3.690427	3.929209	3.613755	3.156485	3.808605	2.383809	3.810729	4.183709	3.035551	2.963779	3.474141	3.862916	2.829104	2.671995	3.291018	3.538176	2.809352	3.318969	3.781376	3.323045	3.430393	3.553982	4.032399	3.207144
1670	4.700334596	3.851288663	4.619146644	4.459302528	5.02205747	4.023024437	4.129949195	4.392070486	3.979407192	4.230631117	4.079415042	4.27604357	4.062035405	4.005079	3.953542	3.661435	3.748166	4.192013	2.914219	4.162292	4.502495	3.844974	3.726744	3.591050	3.926116	4.003666	3.238183	4.034874	4.094043	3.652157	3.862185	4.160275	4.118199	3.741952	4.027094	4.436634	3.675470	3.541363	3.847893	3.338453	3.392804	3.961749	3.631193	3.056874	3.684509	2.436697	3.574697	4.068468	2.942991	2.876921	3.470875	3.805995	2.819276	2.662656	3.201161	3.422941	2.622227	3.265617	3.556309	3.260048	3.663715	3.476121	3.784240	3.284053
1671	4.487011964	3.66821581	4.406626543	4.118219584	4.761315473	3.984036318	3.97832173	4.239015328	3.933488656	3.970003702	3.748454619	4.146918049	3.772619303	3.934242	4.161346	3.842592	3.928121	4.388473	3.450029	5.370423	4.572005	4.089113	3.761179	3.689247	4.196509	4.178299	3.299617	4.209329	4.362371	3.785676	3.993267	4.449836	4.454502	3.913201	4.147720	4.737849	3.882325	3.610215	3.969885	3.493464	3.563496	3.924691	3.653950	3.313178	3.745253	2.365236	3.854242	4.273607	3.042136	2.914928	3.468575	4.061597	2.937804	2.718126	3.190646	3.638806	2.784736	3.501126	3.830881	3.475066	3.895826	3.775524	3.912569	3.359540
1672	4.514155446	3.663117816	4.169791062	3.974612766	4.772711623	3.623710971	3.798338846	4.11400944	3.794585719	4.143062073	3.717380344	3.914184247	3.764826009	3.605605	3.719310	3.433504	3.501779	3.741157	3.247863	3.897964	3.838079	3.509724	3.365589	3.141490	3.649813	3.572140	2.829862	3.703468	3.708650	3.323059	3.538513	3.761959	3.822987	3.425242	3.617319	4.108570	3.541653	3.299653	3.582507	3.038435	3.071464	3.476975	3.348216	2.833090	3.364808	2.136880	3.325068	3.659517	2.696395	2.627183	3.204713	3.650181	2.653847	2.358570	2.915499	3.126821	2.357210	2.939521	3.299192	2.979871	3.392303	3.200568	3.398648	3.082355
1673	3.388462394	2.674066149	3.281743862	2.847663522	3.229125652	2.575875046	2.644337293	3.147053987	2.729608653	2.960854257	2.614255526	3.063169612	2.84159708	2.267179	2.395162	2.306499	2.487811	2.510638	1.933866	2.525384	2.849808	2.366177	2.198253	2.184023	2.337949	2.368957	2.007180	2.441989	2.469561	2.251596	2.362249	2.473228	2.496683	2.377046	2.521839	2.810597	2.420338	2.304648	2.415323	2.148050	2.044416	2.375972	2.272777	1.745046	2.079254	1.579126	2.405971	2.543260	1.819767	1.712101	2.118201	2.468965	1.799138	1.658800	1.980246	2.135187	1.602666	2.115528	2.279895	2.117780	2.270553	2.266010	2.369684	1.934778
1674	4.415179526	3.736177486	4.443444454	4.2875768	4.615390853	3.765587485	3.873220422	4.186075036	3.929175847	4.167154074	3.666239456	4.155339982	3.659691102	3.523672	2.757991	3.694139	3.620744	3.867658	2.993355	4.049153	4.254095	3.644162	3.358307	3.444998	3.704641	3.737530	3.066379	2.855514	3.798176	3.450508	3.626907	3.906078	2.856841	3.383263	3.783650	4.260493	3.541639	3.280421	3.642509	3.275914	3.388507	3.728919	3.461441	2.907381	3.525600	2.203095	3.485905	3.923037	2.932803	2.784332	3.386463	3.736774	2.757487	2.500932	2.972431	3.425449	2.644132	3.161198	3.478001	3.128366	3.528916	3.276997	3.762117	3.203069
1675	4.49397943	3.647007548	4.250337689	4.138112735	4.532618599	3.750059567	3.563789271	4.07665218	3.559895464	4.071586555	3.587385219	4.094223839	3.624451465	3.877357	3.880557	3.828499	3.693883	4.151780	3.070342	4.098242	4.328298	3.881699	3.689413	3.578790	3.900850	3.873796	3.082793	3.911450	3.811959	3.586999	3.803521	4.102246	4.107812	3.378065	4.011094	4.376662	3.558392	3.617841	3.861053	3.385242	3.451812	3.865328	3.471787	3.011709	3.556864	2.114290	3.576790	4.098349	2.865409	2.838515	3.425318	3.652255	2.866703	2.611951	2.921906	3.460610	2.668997	3.155793	3.650858	3.274085	3.675102	3.456928	3.869295	3.254888
1676	4.355310771	3.574941026	4.197764627	4.014424487	4.464515972	3.701484226	3.748590619	4.054732002	3.646307523	3.853779393	3.530074145	3.852877927	3.518669298	3.618181	3.831434	3.618429	3.420492	3.801027	3.213554	3.667512	4.119565	3.719271	3.481838	3.343439	3.723522	3.715714	3.015181	3.673984	3.727043	3.370639	3.662890	3.969313	3.864768	3.437520	3.714219	4.179150	3.578509	3.392043	3.610846	3.281094	3.197229	3.691896	3.311539	2.804563	3.349137	2.098710	3.333923	3.830777	2.831279	2.688581	3.367672	3.574647	2.672242	2.368343	2.934164	3.327810	2.505619	3.040263	3.480751	3.093002	3.358203	3.403994	3.500601	3.173676
1677	4.640053588	3.745151721	4.448916648	4.343926307	4.646811868	3.827633023	4.016132966	4.206552337	3.905047171	4.223418486	3.834230806	4.210002704	3.840365761	3.664923	3.769923	3.730518	3.523305	3.926637	3.198258	3.771399	4.133068	3.682701	3.504953	3.398104	3.703372	3.567081	2.976293	3.588748	3.772657	3.412524	3.611111	3.917720	3.895616	3.414003	3.883918	4.105281	3.550471	3.229427	3.621102	3.135144	3.261885	3.565516	3.426302	2.841132	3.309495	2.162673	3.425587	3.858978	2.744890	2.694085	3.417028	3.561390	2.763116	2.482888	2.968716	3.357836	2.660636	2.980563	3.519237	3.107471	3.450342	3.350461	3.554346	3.140043
1678	4.119417811	3.255576109	4.017193971	3.661404268	4.080518908	3.438533818	3.591048425	3.872665057	3.43539031	3.729876231	3.421819311	3.659563333	3.398061627	3.360540	3.561854	3.530712	3.230328	3.654689	3.084159	3.683426	3.902248	3.401644	3.283093	3.216501	3.518196	3.481749	2.707043	3.635619	3.720695	3.285665	3.401236	3.822338	3.744690	3.116254	3.630420	3.891467	3.224465	3.224604	3.474495	3.071836	3.097848	3.556919	3.201504	2.633810	3.188996	2.040813	3.307292	3.427920	2.735895	2.527669	3.343404	3.691223	2.560025	2.299563	2.792313	3.200379	2.434339	2.830538	3.292673	2.810000	3.285992	3.165218	3.428587	2.974460
1679	4.153304017	3.375416215	4.044282523	3.775148627	4.21939531	3.590259643	3.49203897	3.848275905	3.513585866	3.614040756	3.53816452	3.738121267	3.457756682	3.322129	3.466594	3.350000	3.282574	3.582275	2.779656	3.465310	3.845750	3.302985	3.155868	3.037183	3.453233	3.429284	2.729227	3.482120	3.625698	3.178256	3.362540	3.699284	3.672252	3.215133	3.544449	3.798982	3.140282	3.125179	3.378387	3.039293	3.015864	3.519565	3.114747	2.724033	3.158344	2.081579	3.186035	3.555495	2.760029	2.536388	3.216519	3.487224	2.628593	2.148462	2.573638	3.171664	2.384083	2.907899	3.113461	2.870910	3.160467	3.107213	3.415422	2.822745
1680	4.333348179	3.51576646	4.01317524	3.981753871	4.311688225	3.456792492	3.61882259	3.945276928	3.50289618	3.686848531	3.436809612	3.942251388	3.470650943	3.336511	3.412866	3.337410	3.304319	3.642992	2.702777	3.632515	3.801317	3.266088	3.418175	3.058723	3.387246	3.368128	2.671950	3.375543	3.667340	3.117687	3.275760	3.524576	3.542310	3.271577	3.422720	3.777974	3.199989	3.137057	3.327582	2.921803	2.930347	3.308041	3.072834	2.660348	3.074215	2.057455	3.202134	3.533768	2.560107	2.552528	3.032489	3.366501	2.468022	2.159027	2.730930	3.052172	2.405913	2.815683	3.102908	2.899406	3.141521	2.932639	3.307905	2.938595
1681	4.225082703	3.511220849	4.159885421	3.898020084	4.184724933	3.512216748	3.58530904	3.789448195	3.634979594	3.746814667	3.58039122	3.990589829	3.51574729	3.361805	3.451497	3.288359	3.138927	3.447358	2.699097	3.587892	3.851764	3.307615	3.472402	3.043225	3.403314	3.243919	2.782509	3.438131	3.469868	3.081790	3.397716	3.566169	3.607103	3.166290	3.389759	3.839307	3.151392	3.053985	3.277963	2.925940	2.977833	3.329992	3.059242	2.683613	3.093461	2.056810	3.146954	3.582625	2.574952	2.468161	3.038991	3.413171	2.539790	2.217387	2.651632	3.054492	2.359764	2.835900	3.145497	2.774567	3.172667	3.015032	3.461242	2.840469
1682	3.374156624	2.900881329	3.154674258	3.218030234	3.460990064	3.025467929	2.953131217	3.287702004	2.851080887	3.102733771	3.109474593	3.374478163	2.900530617	2.813276	2.986469	2.749843	2.754679	2.991851	2.271762	2.997113	3.278369	2.788346	2.867129	2.693183	2.819328	2.806331	2.407174	2.953242	3.160778	2.719639	2.896826	3.057702	3.378421	2.743054	2.897904	3.203185	2.849137	2.586995	2.877438	2.771816	2.530713	2.885308	2.712649	2.425302	2.722116	1.782879	2.708353	2.931709	2.253806	2.082103	2.595555	2.817994	2.139322	1.974243	2.272714	2.668282	1.961511	2.272667	2.724953	2.513692	2.697571	2.636241	2.872782	2.417837
1683	3.228022939	2.608081946	3.192114061	2.875299761	3.222363738	2.623478021	2.611317373	2.84478661	2.848285739	2.828181616	2.475628532	2.797036951	2.54614787	2.529443	2.640477	2.484376	2.546971	2.631516	2.186139	2.758634	2.992495	2.640878	2.564358	2.519476	2.760118	2.670331	2.135821	2.835366	2.887974	2.489576	2.638196	2.703809	2.756040	2.371508	2.788701	2.933808	2.587716	2.489640	2.598768	2.319505	2.362556	2.624271	2.365583	2.195822	2.579725	1.502624	2.629078	2.605872	2.085530	2.024764	2.441353	2.622435	2.047995	1.777611	2.042983	2.410198	1.920542	2.234417	2.596005	2.282571	2.540383	2.491613	2.678218	2.380417
1684	4.011489703	3.209077565	3.836814004	3.549746973	3.932855093	3.278235235	3.372728926	3.496558886	3.399171445	3.47751668	3.305304918	3.607460842	3.223575881	2.920261	3.130386	2.984731	2.853806	3.212588	2.560538	3.168175	3.347101	2.926209	3.150937	2.670989	2.941998	2.969489	2.418877	3.046736	3.276481	2.786797	2.909906	3.360733	3.271515	2.894210	3.025520	3.347133	2.859798	2.805007	2.936519	2.620962	2.608045	3.000735	2.637606	2.437094	2.828149	1.855452	2.802098	3.217641	2.257701	2.134289	2.836669	2.988304	2.145510	1.922800	2.416842	2.701567	2.217628	2.376929	2.832622	2.581992	2.827299	2.577398	2.938461	2.503704
1685	3.918775415	3.179618157	3.605112215	3.423686112	3.771049635	3.225900999	3.269273423	3.613240691	3.18892703	3.418861047	3.120235776	3.550070124	3.182691939	3.009454	3.179866	3.035385	2.874596	3.132727	2.592253	3.327015	3.525789	2.970518	3.158586	2.704510	3.051018	2.935503	2.409606	3.127030	3.310434	2.833278	3.068841	3.373761	3.310315	2.818775	3.038130	3.407433	2.761951	2.822246	3.007825	2.689283	2.602065	3.111366	2.812826	2.368009	2.903430	1.816171	2.835168	3.126840	2.397040	2.118540	2.849083	3.064145	2.249551	2.018017	2.446322	2.698817	2.167911	2.473761	2.849225	2.614124	2.811584	2.759800	2.936404	2.505092
1686	3.605018612	2.915955692	3.313456668	3.328779464	3.543543383	2.982883929	3.003836828	3.334387613	2.943813308	3.195999835	3.033543884	3.065516777	2.929226886	2.756812	3.078923	2.944805	2.778769	2.941699	2.483154	3.132622	3.374500	2.876332	2.907676	2.661055	2.990797	2.930827	2.299352	2.815682	3.134057	2.640570	2.869931	3.160789	3.168964	2.693176	2.927035	3.260427	2.764422	2.832845	2.890577	2.581707	2.569548	3.022232	2.547937	2.363118	2.858088	1.708081	2.704327	3.109240	2.250170	2.160809	2.711277	2.859641	2.160298	2.024768	2.305135	2.453237	2.070532	2.395385	2.850905	2.590831	2.783685	2.656456	2.853249	2.571160
1687	3.584145141	2.933584876	3.483335805	3.220727935	3.47102278	2.791206516	2.929542301	3.30135623	3.005899438	3.259459537	2.880775983	3.102996015	2.685635948	2.893060	3.003989	2.966949	2.852283	3.115955	2.484766	3.227186	3.377705	2.886985	3.094649	2.739950	3.007018	2.991745	2.410755	3.039135	3.193430	2.768213	2.847471	3.418081	3.304845	2.773601	3.077997	3.365055	2.800306	2.827325	2.990686	2.645902	2.553469	2.918833	2.732151	2.347947	2.829653	1.842050	2.642222	3.079872	2.241230	2.140715	2.753112	2.906646	2.279311	1.980711	2.342596	2.810587	2.161906	2.408430	3.033835	2.545744	2.829325	2.760692	2.908913	2.708805
1688	3.261577631	2.539803594	2.859084036	2.715816511	2.985333397	2.696267285	2.648327372	2.787181883	2.640266858	2.842702336	2.595903488	2.854950774	2.680942213	2.396109	2.672351	2.578473	2.339548	2.628454	1.925488	2.772126	2.854907	2.445927	2.614543	2.412317	2.602189	2.512360	2.040041	2.514625	2.596672	2.254492	2.424068	3.003699	2.745149	2.223940	2.648126	2.651149	2.246534	2.319885	2.746310	2.289915	2.230418	2.490913	2.392331	2.008076	2.462862	1.667064	2.468605	2.639231	1.933215	1.729062	2.289335	2.456557	1.905368	1.698181	2.023435	2.132503	1.931617	2.116765	2.344585	2.108492	2.426191	2.375405	2.408690	2.108986
1689	3.421737833	2.839370935	3.428205036	3.170273237	3.37463172	2.781559725	2.878454998	3.174062965	2.946015612	3.073629999	2.789939657	3.165675542	2.746716823	2.534328	2.689384	2.612192	2.332551	2.707495	2.352386	2.689934	2.789169	2.561706	2.681479	2.357102	2.668142	2.606466	2.147633	2.706039	2.895170	2.473364	2.485709	2.907888	2.838985	2.378724	2.775307	2.950254	2.531806	2.611530	2.443708	2.264646	2.304160	2.700489	2.508868	2.018434	2.521085	1.550177	2.433168	2.599300	2.077739	1.869392	2.469618	2.640911	1.996210	1.746702	2.107114	2.373504	1.914575	2.192186	2.529928	2.225799	2.532617	2.380540	2.574878	2.155752
1690	3.337553511	2.852919558	3.365424896	2.982067016	3.362027699	2.942046987	2.946034093	3.156003128	2.840891204	2.920244897	2.741241666	3.252581894	2.758913083	2.680415	2.921676	2.630879	2.533049	2.871133	2.279377	2.830288	3.065875	2.685394	2.776114	2.529569	2.762496	2.720943	2.170544	2.897111	2.876209	2.494008	2.684237	3.090172	2.961927	2.633537	2.761218	3.100132	2.556173	2.588599	2.664013	2.510364	2.331632	2.767317	2.534093	2.210093	2.666964	1.724903	2.558700	2.691023	2.155605	2.054894	2.509402	2.634503	1.937219	1.812162	2.262068	2.496975	1.880546	2.291314	2.601817	2.448814	2.673029	2.406427	2.749780	2.337394
1691	3.118003608	2.627174665	3.151103708	2.804119213	3.044505446	2.64268335	2.706087655	3.032347206	2.691038522	2.85256561	2.632907064	2.947777267	2.629391319	2.596338	2.901420	2.717968	2.508525	2.726027	2.203212	2.844924	3.076168	2.563551	2.745623	2.412516	2.790074	2.613789	2.125841	2.773222	2.983653	2.464241	2.621347	2.774343	2.937594	2.457189	2.707003	2.936828	2.493479	2.629987	2.796792	2.404270	2.219574	2.608392	2.549167	2.147457	2.450888	1.607932	2.478734	2.683590	2.156194	1.885802	2.527560	2.733213	1.945587	1.902911	2.163882	2.463589	1.891552	2.313184	2.603508	2.158962	2.605699	2.370533	2.603764	2.431318
1692	3.44236169	2.77369273	3.43206918	3.094568745	3.329866846	2.92321492	2.926352033	3.125010368	2.731620623	2.878283211	2.831884127	3.111399271	2.937072034	2.471994	2.848402	2.656905	2.525883	2.797193	2.261134	2.791313	2.989241	2.708653	2.826876	2.418601	2.633673	2.624553	2.073605	2.773368	2.905683	2.584530	2.604376	2.965844	2.909999	2.416732	2.879698	2.843761	2.524335	2.405373	2.701327	2.392686	2.284119	2.732655	2.406709	2.098696	2.504579	1.664396	2.580543	2.704204	2.095576	1.899786	2.647963	2.682312	1.952704	1.834001	2.162485	2.495050	1.866998	2.351839	2.616333	2.318215	2.587148	2.454297	2.639080	2.330457
1693	3.294163595	2.733158352	3.228671304	2.869072318	3.137895341	2.630031278	2.796589052	2.971998569	2.627473773	2.831082133	2.674683231	2.984108111	2.518045346	2.590609	2.699259	2.591014	2.394381	2.753172	2.183084	2.826841	2.857791	2.584594	2.718382	2.404938	2.556908	2.598571	2.056368	2.719813	2.871063	2.361698	2.564303	2.871553	2.779502	2.560581	2.704645	2.929444	2.446888	2.486871	2.666922	2.315860	2.279980	2.628883	2.427884	2.143651	2.504229	1.579223	2.403796	2.756316	2.018132	1.979991	2.513972	2.541323	1.872095	1.788389	2.129041	2.456766	1.859984	2.315809	2.573812	2.293510	2.438595	2.371780	2.584515	2.286728
1694	1.485968559	1.300058344	1.457017783	1.373926816	2.588653202	1.196698909	1.22850499	1.537203074	1.237392283	1.40056446	1.484035679	1.46943309	1.278422528	1.083812	1.073602	1.053672	1.079095	1.209140	1.142834	1.086864	1.205332	1.150462	1.234957	0.940955	0.902425	0.956486	0.877273	1.069470	1.100310	0.912728	1.118199	1.110924	1.163036	0.940794	0.995381	1.201512	0.795896	1.159834	0.990603	0.981410	1.033099	1.155195	1.129491	0.839239	1.054761	0.869198	1.198183	1.103314	0.853894	0.941711	2.066495	1.207434	0.859564	0.880292	0.908633	0.912082	0.841181	1.044920	1.155486	1.074304	1.111685	0.974679	0.999878	1.040910
1695	2.9225058	2.476006374	2.880663957	2.713395389	2.823721158	2.353638559	2.588779304	2.80539817	2.549037044	2.585478837	2.494535471	2.73197052	2.267859781	2.267108	2.508314	2.412597	2.272123	2.454684	2.323163	2.473399	2.563314	2.346465	2.446058	2.268672	2.453511	2.441408	1.924655	2.458359	2.504154	2.222298	2.418425	2.706389	2.637530	2.210435	2.585540	2.577173	2.170621	2.220781	2.465096	2.242931	2.102616	2.558764	2.243551	1.883164	2.254829	1.491897	2.275154	2.495899	1.810211	1.838429	2.345806	2.296120	1.812022	1.626979	1.948853	2.216102	1.701566	2.069981	2.413587	2.092465	2.285452	2.252848	2.412674	2.139333
1696	3.114387796	2.42471138	3.075638224	2.792950795	2.874836367	2.450893735	2.735349401	2.827550888	2.532670311	2.755480125	2.813044219	2.893748113	2.551104953	2.448495	2.629536	2.563786	2.337457	2.656644	2.540157	2.679322	2.831403	2.523040	2.663854	2.304493	2.511802	2.428117	2.029703	2.529793	2.689268	2.314629	2.466212	2.755492	2.779172	2.356825	2.572087	2.711105	2.344834	2.329469	2.484036	2.316555	2.075726	2.659214	2.399245	1.927291	2.438152	1.556857	2.453516	2.592472	1.939635	1.859231	2.498194	2.430171	1.878741	1.730528	1.917324	2.402816	1.843219	2.166691	2.490308	2.193197	2.456947	2.282644	2.518821	2.236865
1697	2.982916181	2.514599285	3.19179023	2.953136361	2.788701348	2.647641756	2.596671657	2.851245892	2.548444705	2.949633234	2.723132724	2.863775384	2.51431815	2.215661	2.545212	2.412933	2.118012	2.439711	2.413003	3.833771	2.685696	2.298168	2.376246	2.170873	2.380979	2.434180	1.810195	2.459634	2.587743	2.340643	2.336453	2.603861	2.627050	2.056949	2.480069	2.628289	2.201222	2.286160	2.357822	2.217449	2.040642	2.425646	2.213088	1.853924	2.257776	1.522340	2.274920	2.526711	1.876982	1.736972	2.336217	2.387450	1.786824	1.742972	2.025801	2.310420	1.756232	2.031240	2.319215	2.172860	2.277973	2.174469	2.371003	2.031446
1698	1.18795414	1.180520401	1.078170768	1.243560148	1.321805105	1.201297291	1.346625703	1.541549072	1.342527041	1.355718311	1.280919407	1.490005535	1.21834304	0.966334	0.972923	1.018297	0.804857	0.943243	0.960627	1.053735	1.026899	0.670397	1.063692	0.780051	0.756403	0.815280	0.763038	0.944377	0.834209	0.788930	1.043535	1.134857	0.767101	0.925353	0.837326	0.974049	1.115303	0.931797	0.915721	0.827126	0.838143	0.918696	0.938067	0.749802	0.840962	0.773362	0.824192	0.856402	0.765912	0.661106	0.978499	1.139901	0.723406	0.807752	0.726846	0.818988	0.884618	0.768319	0.928303	0.980268	0.911939	0.847759	0.943816	0.854186
1699	1.592519103	1.473592027	1.920492364	1.664098132	1.598183142	1.652820065	1.575552667	1.647531275	1.785561557	1.797739646	1.765135773	1.882889796	1.547721259	1.140766	1.290999	1.083677	1.047754	1.355368	1.398275	1.310769	1.478966	1.258827	1.231231	1.126696	1.351989	1.229275	0.977239	1.239110	1.372136	1.052912	1.329974	1.290822	1.322719	1.103080	1.506241	1.276853	1.290230	1.298874	1.220125	1.216581	1.237786	1.257992	1.365962	0.993631	1.164980	1.003678	1.256834	1.142859	1.097911	0.925813	1.296468	1.340141	1.078024	0.993764	1.001231	1.281172	1.107302	1.180542	1.311853	1.295259	1.151320	1.156466	1.264536	1.117810
1700	2.707075882	2.229030608	2.402620649	2.549812659	2.46642761	2.146193119	2.294743253	2.46740103	2.196529227	2.293185534	2.313671157	2.331426401	2.1527112	2.264087	2.322535	2.474580	2.120559	2.350497	2.393818	2.331220	2.632165	2.368147	2.391673	2.260271	2.387048	2.460740	1.887063	2.505112	2.495320	2.233448	2.348178	2.545134	2.554680	2.197762	2.483821	2.456375	2.172295	2.126522	2.231324	2.308799	2.024762	2.524381	2.020847	1.963611	2.252297	1.622754	2.196035	2.359950	1.782385	1.662392	2.135922	2.390722	1.837981	1.740372	1.827877	2.374187	1.774596	1.951614	2.383368	2.094005	2.212451	2.159141	2.389276	2.154823
1701	2.767535677	2.110632212	2.591894268	2.40402784	2.432600772	2.229578999	2.28883723	2.361762155	2.227378338	2.545755309	2.299995177	2.269727174	2.123627529	2.213690	2.304434	2.378241	2.054432	2.283694	2.302351	2.403406	2.560775	2.417584	2.348622	2.152134	2.312430	2.455943	1.886866	2.372607	2.250525	2.075826	2.331221	2.576953	2.537444	2.162914	2.472640	2.492215	2.117202	2.084300	2.232921	2.326999	2.037519	2.431676	2.223224	1.883364	2.237788	1.468196	2.266310	2.345142	1.882211	1.680209	2.404858	2.270226	1.687475	1.678955	1.844227	2.231040	1.770450	2.026890	2.245637	2.119408	2.321176	2.126968	2.319898	1.920087
1702	2.734303082	2.241911016	2.791817609	2.518778859	2.278132514	2.255145523	2.233722575	2.571114061	2.153184679	2.387493746	2.188747486	2.435112878	2.202857278	2.059630	2.179413	2.301959	2.091330	2.258882	2.164495	2.286881	2.448088	2.241388	2.142217	2.028463	2.270629	2.151341	1.697710	2.331761	2.328792	2.038557	2.250749	2.363833	2.380147	1.948637	2.293846	2.388889	1.962180	2.086323	2.087327	2.071652	1.893493	2.207484	2.026344	1.758175	2.059500	1.431656	2.123115	2.174471	1.710044	1.494495	2.222835	2.393998	1.655651	1.490741	1.747600	2.128048	1.690622	1.871716	2.255143	1.930326	2.179561	2.064316	2.301606	1.999236
1703	2.765341106	2.132210862	2.739513981	2.609085783	2.368340018	2.171276824	2.385286228	2.025759085	2.256076085	2.457621173	2.328142796	2.479932936	2.275233827	2.064974	2.216194	2.355878	2.050561	2.131068	2.242138	2.325227	2.440597	2.172726	2.326348	1.958785	2.174438	2.229187	1.828397	2.306466	2.413927	2.126966	2.085820	2.445434	2.413127	2.000537	2.341662	2.397819	2.091656	2.124850	2.265986	2.166023	1.858558	2.303250	2.040748	1.786512	2.164276	1.431133	2.114403	2.292561	1.790928	1.694635	2.283851	2.229934	1.719097	1.652007	1.783352	2.064483	1.623834	1.986671	2.281835	2.053699	2.204461	1.971877	2.186886	2.049055
